"36812","1","21","41.47","2020-11-20 06:24:52"
"36813","1","22","2.506","2020-11-20 06:24:52"
"36848","1","21","41.47","2020-11-20 06:26:22"
"36849","1","22","2.506","2020-11-20 06:26:22"
"37184","1","21","41.5","2020-11-20 06:40:22"
"37185","1","22","2.507","2020-11-20 06:40:22"
"37196","1","21","41.51","2020-11-20 06:40:52"
"37197","1","22","2.507","2020-11-20 06:40:52"
"37208","1","21","41.53","2020-11-20 06:41:22"
"37209","1","22","2.507","2020-11-20 06:41:22"
"37220","1","21","41.55","2020-11-20 06:41:52"
"37221","1","22","2.506","2020-11-20 06:41:52"
"37232","1","21","41.56","2020-11-20 06:42:22"
"37233","1","22","2.506","2020-11-20 06:42:22"
"37235","2","21","42.01","2020-11-20 06:42:22"
"37236","2","22","0.82","2020-11-20 06:42:22"
"37244","1","21","41.57","2020-11-20 06:42:52"
"37245","1","22","2.506","2020-11-20 06:42:52"
"37364","1","21","41.59","2020-11-20 06:47:52"
"37365","1","22","2.507","2020-11-20 06:47:52"
"37376","1","21","41.61","2020-11-20 06:48:22"
"37377","1","22","2.506","2020-11-20 06:48:22"
"37388","1","21","41.63","2020-11-20 06:48:52"
"37389","1","22","2.506","2020-11-20 06:48:52"
"37400","1","21","41.64","2020-11-20 06:49:22"
"37401","1","22","2.506","2020-11-20 06:49:22"
"37532","1","21","41.65","2020-11-20 06:54:52"
"37533","1","22","2.507","2020-11-20 06:54:52"
"37580","1","21","41.66","2020-11-20 06:56:52"
"37581","1","22","2.506","2020-11-20 06:56:52"
